股票代碼,日期,收盤價
2308,2023/6/8,325
2308,2023/6/9,323
2308,2023/6/12,336
2308,2023/6/13,343
2308,2023/6/14,353
2308,2023/6/15,370
2308,2023/6/16,371.5
2308,2023/6/19,375.5
2308,2023/6/20,369
2308,2023/6/21,364
2308,2023/6/26,348
2308,2023/6/27,345
2308,2023/6/28,347
2308,2023/6/29,349.5
2308,2023/6/30,344.5
2308,2023/7/3,362.5
2308,2023/7/4,367
2308,2023/7/5,366
2308,2023/7/6,354
2308,2023/7/7,348
2308,2023/7/10,348.5
2308,2023/7/11,359.5
2308,2023/7/12,363
2308,2023/7/13,370.5
2308,2023/7/14,368
2308,2023/7/17,368.5
2308,2023/7/18,365.5
2308,2023/7/19,357
2308,2023/7/20,356.5
2308,2023/7/21,359.5
2308,2023/7/24,361
2308,2023/7/25,364
2308,2023/7/26,360.5
2308,2023/7/27,358.5
2308,2023/7/28,366.5
2308,2023/7/31,365.5
2308,2023/8/1,372.5
2308,2023/8/2,361
2308,2023/8/4,361.5
2308,2023/8/7,363.5
2308,2023/8/8,360.5
2308,2023/8/9,357.5
2308,2023/8/10,351.5
2308,2023/8/11,357
2308,2023/8/14,350.5
2308,2023/8/15,351.5
2308,2023/8/16,350
2308,2023/8/17,348
2308,2023/8/18,341.5
2308,2023/8/21,343
2308,2023/8/22,349.5
2308,2023/8/23,348
2308,2023/8/24,357
2308,2023/8/25,345.5
2308,2023/8/28,342.5
2308,2023/8/29,346.5
2308,2023/8/30,346.5
2308,2023/8/31,346
2308,2023/9/1,346
2308,2023/9/4,346
2308,2023/9/5,348.5
2308,2023/9/6,345
2308,2023/9/7,343
2308,2023/9/8,340
2308,2023/9/11,331.5
2308,2023/9/12,332.5
2308,2023/9/13,331.5
2308,2023/9/14,338
2308,2023/9/15,340
2308,2023/9/18,330.5
2308,2023/9/19,330.5
2308,2023/9/20,330.5
2308,2023/9/21,325
2308,2023/9/22,328.5
2308,2023/9/25,336.5
2308,2023/9/26,326.5
2308,2023/9/27,323
2308,2023/9/28,324.5
2308,2023/10/2,335.5
2308,2023/10/3,336.5
2308,2023/10/4,333
2308,2023/10/5,338
2308,2023/10/6,337.5
2308,2023/10/11,338.5
2308,2023/10/12,336
2308,2023/10/13,328.5
2308,2023/10/16,325
2308,2023/10/17,321.5
2308,2023/10/18,317.5
2308,2023/10/19,317.5
2308,2023/10/20,309
2308,2023/10/23,309.5
2308,2023/10/24,308
2308,2023/10/25,305.5
2308,2023/10/26,298
2308,2023/10/27,295
2308,2023/10/30,295
2308,2023/10/31,290.5
2308,2023/11/1,287
2308,2023/11/2,298.5
2308,2023/11/3,304
2308,2023/11/6,308
2308,2023/11/7,306
2308,2023/11/8,301
2308,2023/11/9,302
2308,2023/11/10,303.5
2308,2023/11/13,299.5
2308,2023/11/14,299.5
2308,2023/11/15,306.5
2308,2023/11/16,305
2308,2023/11/17,305
2308,2023/11/20,306
2308,2023/11/21,310.5
2308,2023/11/22,307.5
2308,2023/11/23,312.5
2308,2023/11/24,316.5
2308,2023/11/27,314.5
2308,2023/11/28,318.5
2308,2023/11/29,317
2308,2023/11/30,316.5
2308,2023/12/1,319.5
2308,2023/12/4,320.5
2308,2023/12/5,310.5
2308,2023/12/6,310
2308,2023/12/7,311
2308,2023/12/8,312.5
2308,2023/12/11,310.5
2308,2023/12/12,301
2308,2023/12/13,303
2308,2023/12/14,305.5
2308,2023/12/15,313
2308,2023/12/18,307
2308,2023/12/19,302.5
2308,2023/12/20,305.5
2308,2023/12/21,303.5
2308,2023/12/22,305.5
2308,2023/12/25,306.5
2308,2023/12/26,310.5
2308,2023/12/27,313
2308,2023/12/28,313
2308,2023/12/29,313.5
2317,2021/1/4,99.9
2317,2021/1/5,104
2317,2021/1/6,105
2317,2021/1/7,107
2317,2021/1/8,108
2317,2021/1/11,107.5
2317,2021/1/12,104
2317,2021/1/13,106.5
2317,2021/1/14,116
2317,2021/1/15,115.5
2317,2021/1/18,114
2317,2021/1/19,115
2317,2021/1/20,114.5
2317,2021/1/21,117
2317,2021/1/22,121.5
2317,2021/1/25,123
2317,2021/1/26,122
2317,2021/1/27,123
2317,2021/1/28,118.5
2317,2021/1/29,111.5
2317,2021/2/1,113
2317,2021/2/2,116.5
2317,2021/2/3,116.5
2317,2021/2/4,114
2317,2021/2/5,113.5
2317,2021/2/17,114
2317,2021/2/18,113
2317,2021/2/19,110
2317,2021/2/22,111
2317,2021/2/23,111.5
2317,2021/2/24,110.5
2317,2021/2/25,116.5
2317,2021/2/26,112
2317,2021/3/2,112
2317,2021/3/3,115.5
2317,2021/3/4,114.5
2317,2021/3/5,115
2317,2021/3/8,113.5
2317,2021/3/9,115
2317,2021/3/10,115.5
2317,2021/3/11,117
2317,2021/3/12,120
2317,2021/3/15,121
2317,2021/3/16,123
2317,2021/3/17,126
2317,2021/3/18,129.5
2317,2021/3/19,123.5
2317,2021/3/22,130
2317,2021/3/23,130.5
2317,2021/3/24,128
2317,2021/3/25,126.5
2317,2021/3/26,126.5
2317,2021/3/29,128.5
2317,2021/3/30,129.5
2317,2021/3/31,124
2317,2021/4/1,121.5
2317,2021/4/6,122.5
2317,2021/4/7,123.5
2317,2021/4/8,122.5
2317,2021/4/9,120
2317,2021/4/12,120.5
2317,2021/4/13,122.5
2317,2021/4/14,121.5
2317,2021/4/15,121
2317,2021/4/16,123.5
2317,2021/4/19,121.5
2317,2021/4/20,122
2317,2021/4/21,120
2317,2021/4/22,117.5
2317,2021/4/23,119
2317,2021/4/26,117.5
2317,2021/4/27,118.5
2317,2021/4/28,117
2317,2021/4/29,116
2317,2021/5/3,112.5
2317,2021/5/4,108.5
2317,2021/5/5,110
2317,2021/5/6,112.5
2317,2021/5/7,117.5
2317,2021/5/10,113
2317,2021/5/11,107
2317,2021/5/12,102
2317,2021/5/13,103
2317,2021/5/14,104.5
2317,2021/5/17,98.2
2317,2021/5/18,107
2317,2021/5/19,105
2317,2021/5/20,106
2317,2021/5/21,109.5
2317,2021/5/24,109.5
2317,2021/5/25,112
2317,2021/5/26,111.5
2317,2021/5/27,109.5
2317,2021/5/28,111
2317,2021/5/31,113.5
2317,2021/6/1,114.5
2317,2021/6/2,112
2317,2021/6/3,111
2317,2021/6/4,112
2317,2021/6/7,110.5
2317,2021/6/8,110.5
2317,2021/6/9,109.5
2317,2021/6/10,110.5
2317,2021/6/11,113.5
2317,2021/6/15,113
2317,2021/6/16,111.5
2317,2021/6/17,113
2317,2021/6/18,111.5
2317,2021/6/21,108.5
2317,2021/6/22,108.5
2317,2021/6/23,111.5
2317,2021/6/24,113
2317,2021/6/25,113
2317,2021/6/28,111.5
2317,2021/6/29,111.5
2317,2021/6/30,112
2317,2021/7/1,112
2317,2021/7/2,111.5
2317,2021/7/5,117
2317,2021/7/6,116.5
2317,2021/7/7,115
2317,2021/7/8,115.5
2317,2021/7/9,114
2317,2021/7/12,115
2317,2021/7/13,116.5
2317,2021/7/14,116
2317,2021/7/15,119.5
2317,2021/7/16,119.5
2317,2021/7/19,116.5
2317,2021/7/20,114.5
2317,2021/7/21,112.5
2317,2021/7/22,110.5
2317,2021/7/23,110.5
2317,2021/7/26,110
2317,2021/7/27,111.5
2317,2021/7/28,110.5
2317,2021/7/29,111
2317,2021/7/30,110
2317,2021/8/2,113
2317,2021/8/3,111.5
2317,2021/8/4,112
2317,2021/8/5,112
2317,2021/8/6,112.5
2317,2021/8/9,112
2317,2021/8/10,108.5
2317,2021/8/11,109
2317,2021/8/12,109
2317,2021/8/13,109
2317,2021/8/16,107.5
2317,2021/8/17,106.5
2317,2021/8/18,107
2317,2021/8/19,103
2317,2021/8/20,104.5
2317,2021/8/23,107.5
2317,2021/8/24,109
2317,2021/8/25,108.5
2317,2021/8/26,107.5
2317,2021/8/27,108
2317,2021/8/30,109
2317,2021/8/31,111
2317,2021/9/1,111
2317,2021/9/2,111.5
2317,2021/9/3,112.5
2317,2021/9/6,111
2317,2021/9/7,108.5
2317,2021/9/8,107.5
2317,2021/9/9,107
2317,2021/9/10,108
2317,2021/9/13,106.5
2317,2021/9/14,107.5
2317,2021/9/15,108.5
2317,2021/9/16,107.5
2317,2021/9/17,108.5
2317,2021/9/22,107
2317,2021/9/23,106.5
2317,2021/9/24,107.5
2317,2021/9/27,107.5
2317,2021/9/28,106.5
2317,2021/9/29,105
2317,2021/9/30,105
2317,2021/10/1,103
2317,2021/10/4,103
2317,2021/10/5,101.5
2317,2021/10/6,103
2317,2021/10/7,107
2317,2021/10/8,108
2317,2021/10/12,105
2317,2021/10/13,105.5
2317,2021/10/14,106.5
2317,2021/10/15,109.5
2317,2021/10/18,107.5
2317,2021/10/19,107
2317,2021/10/20,107.5
2317,2021/10/21,108
2317,2021/10/22,107.5
2317,2021/10/25,108
2317,2021/10/26,109
2317,2021/10/27,108
2317,2021/10/28,108.5
2317,2021/10/29,107
2317,2021/11/1,106.5
2317,2021/11/2,107.5
2317,2021/11/3,107.5
2317,2021/11/4,108
2317,2021/11/5,109
2317,2021/11/8,107.5
2317,2021/11/9,108
2317,2021/11/10,109
2317,2021/11/11,107.5
2317,2021/11/12,109
2317,2021/11/15,108
2317,2021/11/16,108
2317,2021/11/17,107
2317,2021/11/18,107
2317,2021/11/19,106.5
2317,2021/11/22,106.5
2317,2021/11/23,106
2317,2021/11/24,105.5
2317,2021/11/25,105
2317,2021/11/26,103.5
2317,2021/11/29,103.5
2317,2021/11/30,103.5
2317,2021/12/1,105.5
2317,2021/12/2,105
2317,2021/12/3,105
2317,2021/12/6,106.5
2317,2021/12/7,106
2317,2021/12/8,105
2317,2021/12/9,106
2317,2021/12/10,105
2317,2021/12/13,104.5
2317,2021/12/14,104.5
2317,2021/12/15,105
2317,2021/12/16,103.5
2317,2021/12/17,103.5
2317,2021/12/20,103
2317,2021/12/21,104.5
2317,2021/12/22,103.5
2317,2021/12/23,104
2317,2021/12/24,104
2317,2021/12/27,104.5
2317,2021/12/28,105.5
2317,2021/12/29,105
2317,2021/12/30,104
2317,2022/1/3,103
2317,2022/1/4,103.5
2317,2022/1/5,109
2317,2022/1/6,107
2317,2022/1/7,106.5
2317,2022/1/10,104.5
2317,2022/1/11,104.5
2317,2022/1/12,104.5
2317,2022/1/13,105.5
2317,2022/1/14,103.5
2317,2022/1/17,103.5
2317,2022/1/18,103.5
2317,2022/1/19,103.5
2317,2022/1/20,103
2317,2022/1/21,102
2317,2022/1/24,103
2317,2022/1/25,103
2317,2022/1/26,102
2317,2022/2/7,103
2317,2022/2/8,105.5
2317,2022/2/9,106.5
2317,2022/2/10,106.5
2317,2022/2/11,106
2317,2022/2/14,104
2317,2022/2/15,104
2317,2022/2/16,105.5
2317,2022/2/17,106
2317,2022/2/18,105.5
2317,2022/2/21,106
2317,2022/2/22,104.5
2317,2022/2/23,105
2317,2022/2/24,102.5
2317,2022/2/25,103
2317,2022/3/1,104.5
2317,2022/3/2,104.5
2317,2022/3/3,104.5
2317,2022/3/4,105
2317,2022/3/7,102.5
2317,2022/3/8,101.5
2317,2022/3/9,101.5
2317,2022/3/10,103
2317,2022/3/11,103.5
2317,2022/3/14,102.5
2317,2022/3/15,101
2317,2022/3/16,101.5
2317,2022/3/17,104
2317,2022/3/18,106
2317,2022/3/21,104.5
2317,2022/3/22,104
2317,2022/3/23,105.5
2317,2022/3/24,106.5
2317,2022/3/25,106
2317,2022/3/28,106
2317,2022/3/29,105.5
2317,2022/3/30,105.5
2317,2022/3/31,106
2317,2022/4/1,104.5
2317,2022/4/6,105
2317,2022/4/7,103
2317,2022/4/8,103
2317,2022/4/11,102
2317,2022/4/12,102
2317,2022/4/13,104
2317,2022/4/14,104
2317,2022/4/15,103
2317,2022/4/18,102.5
2317,2022/4/19,102
2317,2022/4/20,103
2317,2022/4/21,103
2317,2022/4/22,103.5
2317,2022/4/25,100.5
2317,2022/4/26,101
2317,2022/4/27,100
2317,2022/4/28,101.5
2317,2022/4/29,102
2317,2022/5/3,102.5
2317,2022/5/4,104
2317,2022/5/5,104.5
2317,2022/5/6,104
2317,2022/5/9,104
2317,2022/5/10,104
2317,2022/5/11,103
2317,2022/5/12,102
2317,2022/5/13,104
2317,2022/5/16,104.5
2317,2022/5/17,105
2317,2022/5/18,107
2317,2022/5/19,107.5
2317,2022/5/20,107
2317,2022/5/23,108
2317,2022/5/24,108
2317,2022/5/25,109.5
2317,2022/5/26,109
2317,2022/5/27,110
2317,2022/5/30,110.5
2317,2022/5/31,113
2317,2022/6/1,114.5
2317,2022/6/2,114
2317,2022/6/6,115.5
2317,2022/6/7,113.5
2317,2022/6/8,114
2317,2022/6/9,115.5
2317,2022/6/10,114
2317,2022/6/13,111.5
2317,2022/6/14,111.5
2317,2022/6/15,112
2317,2022/6/16,111.5
2317,2022/6/17,109.5
2317,2022/6/20,109
2317,2022/6/21,112
2317,2022/6/22,109.5
2317,2022/6/23,108
2317,2022/6/24,110
2317,2022/6/27,111
2317,2022/6/28,112
2317,2022/6/29,111
2317,2022/6/30,109
2317,2022/7/1,106
2317,2022/7/4,100
2317,2022/7/5,102.5
2317,2022/7/6,100.5
2317,2022/7/7,103.5
2317,2022/7/8,102
2317,2022/7/11,101
2317,2022/7/12,100.5
2317,2022/7/13,102.5
2317,2022/7/14,105
2317,2022/7/15,105
2317,2022/7/18,105
2317,2022/7/19,104
2317,2022/7/20,103.5
2317,2022/7/21,105.5
2317,2022/7/22,106
2317,2022/7/25,107.5
2317,2022/7/26,108
2317,2022/7/27,108
2317,2022/7/28,108.5
2317,2022/7/29,109
2317,2022/8/1,109
2317,2022/8/2,108
2317,2022/8/3,108.5
2317,2022/8/4,108
2317,2022/8/5,108
2317,2022/8/8,108
2317,2022/8/9,109
2317,2022/8/10,110
2317,2022/8/11,113
2317,2022/8/12,112.5
2317,2022/8/15,112
2317,2022/8/16,111
2317,2022/8/17,112.5
2317,2022/8/18,112
2317,2022/8/19,111
2317,2022/8/22,111
2317,2022/8/23,110
2317,2022/8/24,109.5
2317,2022/8/25,109.5
2317,2022/8/26,110.5
2317,2022/8/29,108
2317,2022/8/30,108.5
2317,2022/8/31,109
2317,2022/9/1,107.5
2317,2022/9/2,107.5
2317,2022/9/5,108
2317,2022/9/6,108.5
2317,2022/9/7,106
2317,2022/9/8,107
2317,2022/9/12,108.5
2317,2022/9/13,110
2317,2022/9/14,107.5
2317,2022/9/15,108
2317,2022/9/16,107.5
2317,2022/9/19,107
2317,2022/9/20,108.5
2317,2022/9/21,107
2317,2022/9/22,107
2317,2022/9/23,106.5
2317,2022/9/26,104
2317,2022/9/27,103.5
2317,2022/9/28,100.5
2317,2022/9/29,101.5
2317,2022/9/30,102
2317,2022/10/3,101
2317,2022/10/4,102.5
2317,2022/10/5,107
2317,2022/10/6,107.5
2317,2022/10/7,107.5
2317,2022/10/11,104
2317,2022/10/12,103
2317,2022/10/13,103.5
2317,2022/10/14,105
2317,2022/10/17,105
2317,2022/10/18,103.5
2317,2022/10/19,103
2317,2022/10/20,102.5
2317,2022/10/21,103.5
2317,2022/10/24,103
2317,2022/10/25,103.5
2317,2022/10/26,104
2317,2022/10/27,104
2317,2022/10/28,104
2317,2022/10/31,102.5
2317,2022/11/1,101.5
2317,2022/11/2,102
2317,2022/11/3,101
2317,2022/11/4,100.5
2317,2022/11/7,100
2317,2022/11/8,100
2317,2022/11/9,102.5
2317,2022/11/10,100.5
2317,2022/11/11,100
2317,2022/11/14,101.5
2317,2022/11/15,101.5
2317,2022/11/16,101.5
2317,2022/11/17,101.5
2317,2022/11/18,100.5
2317,2022/11/21,100
2317,2022/11/22,100.5
2317,2022/11/23,100.5
2317,2022/11/24,101
2317,2022/11/25,100.5
2317,2022/11/28,100
2317,2022/11/29,100
2317,2022/11/30,100.5
2317,2022/12/1,103
2317,2022/12/2,105.5
2317,2022/12/5,105.5
2317,2022/12/6,103
2317,2022/12/7,102
2317,2022/12/8,101.5
2317,2022/12/9,102
2317,2022/12/12,102
2317,2022/12/13,101
2317,2022/12/14,102.5
2317,2022/12/15,101.5
2317,2022/12/16,100.5
2317,2022/12/19,101.5
2317,2022/12/20,100
2317,2022/12/21,100
2317,2022/12/22,101
2317,2022/12/23,101
2317,2022/12/26,101
2317,2022/12/27,100.5
2317,2022/12/28,100.5
2317,2022/12/29,99.7
2317,2022/12/30,99.9
2317,2023/1/3,99.10000000000001
2317,2023/1/4,98.10000000000001
2317,2023/1/5,98
2317,2023/1/6,98.4
2317,2023/1/9,99.10000000000001
2317,2023/1/10,99.4
2317,2023/1/11,99.10000000000001
2317,2023/1/12,98.60000000000001
2317,2023/1/13,98.60000000000001
2317,2023/1/16,98.10000000000001
2317,2023/1/17,98.10000000000001
2317,2023/1/30,98.10000000000001
2317,2023/1/31,99.7
2317,2023/2/1,100
2317,2023/2/2,100
2317,2023/2/3,99.60000000000001
2317,2023/2/6,101.5
2317,2023/2/7,100.5
2317,2023/2/8,100.5
2317,2023/2/9,101
2317,2023/2/10,101.5
2317,2023/2/13,101
2317,2023/2/14,102
2317,2023/2/15,102.5
2317,2023/2/16,103.5
2317,2023/2/17,103.5
2317,2023/2/20,103
2317,2023/2/21,102.5
2317,2023/2/22,102
2317,2023/2/23,103
2317,2023/2/24,101
2317,2023/3/1,102
2317,2023/3/2,102.5
2317,2023/3/3,102.5
2317,2023/3/6,103.5
2317,2023/3/7,105
2317,2023/3/8,104
2317,2023/3/9,102.5
2317,2023/3/10,102
2317,2023/3/13,103
2317,2023/3/14,102
2317,2023/3/15,102.5
2317,2023/3/16,102
2317,2023/3/17,103.5
2317,2023/3/20,102.5
2317,2023/3/21,103.5
2317,2023/3/22,103.5
2317,2023/3/23,103.5
2317,2023/3/24,105.5
2317,2023/3/27,103.5
2317,2023/3/28,103
2317,2023/3/29,103.5
2317,2023/3/30,104.5
2317,2023/3/31,104
2317,2023/4/6,103.5
2317,2023/4/7,103
2317,2023/4/10,103
2317,2023/4/11,103.5
2317,2023/4/12,102.5
2317,2023/4/13,103
2317,2023/4/14,104.5
2317,2023/4/17,104
2317,2023/4/18,104.5
2317,2023/4/19,104
2317,2023/4/20,104.5
2317,2023/4/21,104
2317,2023/4/24,103.5
2317,2023/4/25,103
2317,2023/4/26,103.5
2317,2023/4/27,103.5
2317,2023/4/28,104.5
2317,2023/5/2,106
2317,2023/5/3,105.5
2317,2023/5/4,105
2317,2023/5/5,105
2317,2023/5/8,105
2317,2023/5/9,106.5
2317,2023/5/10,106.5
2317,2023/5/11,105
2317,2023/5/12,102.5
2317,2023/5/15,102
2317,2023/5/16,102
2317,2023/5/17,102.5
2317,2023/5/18,103
2317,2023/5/19,103
2317,2023/5/22,103
2317,2023/5/23,102.5
2317,2023/5/24,103
2317,2023/5/25,102.5
2317,2023/5/26,102.5
2317,2023/5/29,105.5
2317,2023/5/30,107
2317,2023/5/31,106.5
2317,2023/6/1,108
2317,2023/6/2,108
2317,2023/6/5,107.5
2317,2023/6/6,107
2317,2023/6/7,108
2317,2023/6/8,107
2317,2023/6/9,108
2317,2023/6/12,110.5
2317,2023/6/13,112.5
2317,2023/6/14,112.5
2317,2023/6/15,111.5
2317,2023/6/16,111
2317,2023/6/19,112.5
2317,2023/6/20,112.5
2317,2023/6/21,113
2317,2023/6/26,115.5
2317,2023/6/27,114
2317,2023/6/28,115
2317,2023/6/29,113
2317,2023/6/30,113
2317,2023/7/3,115
2317,2023/7/4,110
2317,2023/7/5,108.5
2317,2023/7/6,105.5
2317,2023/7/7,105.5
2317,2023/7/10,104.5
2317,2023/7/11,105
2317,2023/7/12,107.5
2317,2023/7/13,107
2317,2023/7/14,109.5
2317,2023/7/17,110.5
2317,2023/7/18,112
2317,2023/7/19,108.5
2317,2023/7/20,108
2317,2023/7/21,107.5
2317,2023/7/24,108
2317,2023/7/25,112
2317,2023/7/26,111.5
2317,2023/7/27,110.5
2317,2023/7/28,109.5
2317,2023/7/31,108.5
2317,2023/8/1,110.5
2317,2023/8/2,108
2317,2023/8/4,111
2317,2023/8/7,109.5
2317,2023/8/8,110.5
2317,2023/8/9,110.5
2317,2023/8/10,110
2317,2023/8/11,108.5
2317,2023/8/14,110
2317,2023/8/15,107
2317,2023/8/16,105.5
2317,2023/8/17,106.5
2317,2023/8/18,106
2317,2023/8/21,106
2317,2023/8/22,106.5
2317,2023/8/23,106.5
2317,2023/8/24,109.5
2317,2023/8/25,108
2317,2023/8/28,108
2317,2023/8/29,106
2317,2023/8/30,106
2317,2023/8/31,106.5
2317,2023/9/1,107.5
2317,2023/9/4,106.5
2317,2023/9/5,107
2317,2023/9/6,106
2317,2023/9/7,105.5
2317,2023/9/8,106
2317,2023/9/11,105
2317,2023/9/12,107.5
2317,2023/9/13,106
2317,2023/9/14,106.5
2317,2023/9/15,106
2317,2023/9/18,106.5
2317,2023/9/19,106.5
2317,2023/9/20,106
2317,2023/9/21,105
2317,2023/9/22,105
2317,2023/9/25,105.5
2317,2023/9/26,104
2317,2023/9/27,104
2317,2023/9/28,104
2317,2023/10/2,104.5
2317,2023/10/3,104
2317,2023/10/4,103
2317,2023/10/5,103.5
2317,2023/10/6,105.5
2317,2023/10/11,106
2317,2023/10/12,107
2317,2023/10/13,107.5
2317,2023/10/16,107
2317,2023/10/17,106.5
2317,2023/10/18,105.5
2317,2023/10/19,103.5
2317,2023/10/20,103.5
2317,2023/10/23,100.5
2317,2023/10/24,98.30000000000001
2317,2023/10/25,99
2317,2023/10/26,98.5
2317,2023/10/27,98.2
2317,2023/10/30,94.5
2317,2023/10/31,96.5
2317,2023/11/1,95.60000000000001
2317,2023/11/2,97
2317,2023/11/3,95.80000000000001
2317,2023/11/6,96.4
2317,2023/11/7,96.10000000000001
2317,2023/11/8,97
2317,2023/11/9,97.9
2317,2023/11/10,97.2
2317,2023/11/13,97.7
2317,2023/11/14,100
2317,2023/11/15,100.5
2317,2023/11/16,101
2317,2023/11/17,102.5
2317,2023/11/20,101
2317,2023/11/21,102.5
2317,2023/11/22,102
2317,2023/11/23,101.5
2317,2023/11/24,101.5
2317,2023/11/27,101.5
2317,2023/11/28,102.5
2317,2023/11/29,102
2317,2023/11/30,101.5
2317,2023/12/1,100.5
2317,2023/12/4,101
2317,2023/12/5,101
2317,2023/12/6,101
2317,2023/12/7,101
2317,2023/12/8,101.5
2317,2023/12/11,101
2317,2023/12/12,101
2317,2023/12/13,101
2317,2023/12/14,102
2317,2023/12/15,101.5
2317,2023/12/18,102
2317,2023/12/19,102.5
2317,2023/12/20,104.5
2317,2023/12/21,103.5
2317,2023/12/22,103.5
2317,2023/12/25,103.5
2317,2023/12/26,104
2317,2023/12/27,103.5
2317,2023/12/28,104
2317,2023/12/29,104.5
2324,2021/1/4,20.8
2324,2021/1/5,21.55
2324,2021/1/6,21.05
2324,2021/1/7,21
2324,2021/1/8,21.5
2324,2021/1/11,21.8
2324,2021/1/12,21.650000000000002
2324,2021/1/13,21.8
2324,2021/1/14,22.25
2324,2021/1/15,22.25
2324,2021/1/18,21.55
2324,2021/1/19,21.5
2324,2021/1/20,20.8
2324,2021/1/21,20.8
2324,2021/1/22,21.3
2324,2021/1/25,21.400000000000002
2324,2021/1/26,21.400000000000002
2324,2021/1/27,21.8
2324,2021/1/28,22.150000000000002
2324,2021/1/29,21.45
2324,2021/2/1,21.35
2324,2021/2/2,21.5
2324,2021/2/3,21.8
2324,2021/2/4,21.8
2324,2021/2/5,21.900000000000002
2324,2021/2/17,21.75
2324,2021/2/18,21.900000000000002
2324,2021/2/19,21.85
2324,2021/2/22,21.8
2324,2021/2/23,21.75
2324,2021/2/24,21.900000000000002
2324,2021/2/25,22.3
2324,2021/2/26,22.2
2324,2021/3/2,22.2
2324,2021/3/3,22.6
2324,2021/3/4,22.2
2324,2021/3/5,22.400000000000002
2324,2021/3/8,22.400000000000002
2324,2021/3/9,22.700000000000003
2324,2021/3/10,22.700000000000003
2324,2021/3/11,22.950000000000003
2324,2021/3/12,22.900000000000002
2324,2021/3/15,22.950000000000003
2324,2021/3/16,23.3
2324,2021/3/17,23.3
2324,2021/3/18,23.700000000000003
2324,2021/3/19,23.85
2324,2021/3/22,23.650000000000002
2324,2021/3/23,24
2324,2021/3/24,23.950000000000003
2324,2021/3/25,23.700000000000003
2324,2021/3/26,23.75
2324,2021/3/29,26.1
2324,2021/3/30,27
2324,2021/3/31,26.700000000000003
2324,2021/4/1,27.25
2324,2021/4/6,27.05
2324,2021/4/7,27.1
2324,2021/4/8,27.150000000000002
2324,2021/4/9,27.200000000000003
2324,2021/4/12,27.200000000000003
2324,2021/4/13,26.8
2324,2021/4/14,26.700000000000003
2324,2021/4/15,26.700000000000003
2324,2021/4/16,27.150000000000002
2324,2021/4/19,27.55
2324,2021/4/20,27.75
2324,2021/4/21,27.8
2324,2021/4/22,27.400000000000002
2324,2021/4/23,24.8
2324,2021/4/26,24.75
2324,2021/4/27,24.650000000000002
2324,2021/4/28,24.900000000000002
2324,2021/4/29,25
2324,2021/5/3,24.35
2324,2021/5/4,23.5
2324,2021/5/5,23.900000000000002
2324,2021/5/6,24.3
2324,2021/5/7,24.55
2324,2021/5/10,24.3
2324,2021/5/11,23.5
2324,2021/5/12,22.35
2324,2021/5/13,22.950000000000003
2324,2021/5/14,22.700000000000003
2324,2021/5/17,21.900000000000002
2324,2021/5/18,22.900000000000002
2324,2021/5/19,22.8
2324,2021/5/20,23.150000000000002
2324,2021/5/21,23.3
2324,2021/5/24,23.3
2324,2021/5/25,23.35
2324,2021/5/26,23.3
2324,2021/5/27,23.400000000000002
2324,2021/5/28,23.3
2324,2021/5/31,23.450000000000003
2324,2021/6/1,23.450000000000003
2324,2021/6/2,23.1
2324,2021/6/3,23.400000000000002
2324,2021/6/4,23.200000000000003
2324,2021/6/7,23.05
2324,2021/6/8,23.150000000000002
2324,2021/6/9,22.950000000000003
2324,2021/6/10,22.85
2324,2021/6/11,22.650000000000002
2324,2021/6/15,22.5
2324,2021/6/16,23
2324,2021/6/17,23.05
2324,2021/6/18,23.05
2324,2021/6/21,22.6
2324,2021/6/22,22.3
2324,2021/6/23,22.1
2324,2021/6/24,22.1
2324,2021/6/25,22.05
2324,2021/6/28,22
2324,2021/6/29,22.05
2324,2021/6/30,22.35
2324,2021/7/1,22
2324,2021/7/2,22.05
2324,2021/7/5,22.25
2324,2021/7/6,22.450000000000003
2324,2021/7/7,22.3
2324,2021/7/8,22.3
2324,2021/7/9,22.1
2324,2021/7/12,22.1
2324,2021/7/13,22.2
2324,2021/7/14,22.2
2324,2021/7/15,22.150000000000002
2324,2021/7/16,22.150000000000002
2324,2021/7/19,22.05
2324,2021/7/20,22.05
2324,2021/7/21,22
2324,2021/7/22,22
2324,2021/7/23,21.900000000000002
2324,2021/7/26,21.85
2324,2021/7/27,21.85
2324,2021/7/28,21.75
2324,2021/7/29,21.7
2324,2021/7/30,21.6
2324,2021/8/2,21.6
2324,2021/8/3,21.55
2324,2021/8/4,21.45
2324,2021/8/5,21.55
2324,2021/8/6,21.45
2324,2021/8/9,21.400000000000002
2324,2021/8/10,21.85
2324,2021/8/11,21.8
2324,2021/8/12,21.55
2324,2021/8/13,21.650000000000002
2324,2021/8/16,21.7
2324,2021/8/17,22.3
2324,2021/8/18,22.3
2324,2021/8/19,22.3
2324,2021/8/20,22.35
2324,2021/8/23,22.35
2324,2021/8/24,22.55
2324,2021/8/25,22.55
2324,2021/8/26,22.450000000000003
2324,2021/8/27,22.6
2324,2021/8/30,22.700000000000003
2324,2021/8/31,22.900000000000002
2324,2021/9/1,22.85
2324,2021/9/2,22.55
2324,2021/9/3,22.8
2324,2021/9/6,22.650000000000002
2324,2021/9/7,23
2324,2021/9/8,22.8
2324,2021/9/9,22.650000000000002
2324,2021/9/10,22.8
2324,2021/9/13,22.900000000000002
2324,2021/9/14,23.1
2324,2021/9/15,23.400000000000002
